table_name	business_module	ordinal	column_name	mysql_type	base_type	nullable	default	auto_increment	primary_key	index	unique_index	foreign_key_target	source_description	usage_note	source_file	source_line
llx_commande	客户订单	14	fk_user_modif	integer	integer	YES		N	N				user making last change	最后修改人用户 ID；源码注释：user making last change	htdocs/install/mysql/tables/llx_commande.sql	40
llx_commande	客户订单	15	fk_user_valid	integer	integer	YES		N	N	idx_commande_fk_user_valid		llx_user.rowid	user validating	审核/验证人用户 ID；源码注释：user validating	htdocs/install/mysql/tables/llx_commande.sql	41
llx_commande	客户订单	16	fk_user_cloture	integer	integer	YES		N	N	idx_commande_fk_user_cloture		llx_user.rowid	user closing	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：user closing	htdocs/install/mysql/tables/llx_commande.sql	42
llx_commande	客户订单	17	source	smallint	smallint	YES		N	N				not used, except by setting this to 42 for orders coming for replenishment and 0 in other case ?	字段 source；源码注释：not used, except by setting this to 42 for orders coming for replenishment and 0 in other case ?	htdocs/install/mysql/tables/llx_commande.sql	43
llx_commande	客户订单	18	fk_statut	smallint	smallint	YES	0	N	N	idx_commande_fk_statut				状态码	htdocs/install/mysql/tables/llx_commande.sql	44
llx_commande	客户订单	19	amount_ht	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	45
llx_commande	客户订单	20	remise_percent	real	real	YES	0	N	N				deprecated (not used)	比例/百分比字段；源码注释：deprecated (not used)	htdocs/install/mysql/tables/llx_commande.sql	47
llx_commande	客户订单	21	remise_absolue	real	real	YES	0	N	N				deprecated (not used)	字段 remise_absolue；源码注释：deprecated (not used)	htdocs/install/mysql/tables/llx_commande.sql	48
llx_commande	客户订单	22	remise	real	real	YES	0	N	N				deprecated (not used)	字段 remise；源码注释：deprecated (not used)	htdocs/install/mysql/tables/llx_commande.sql	49
llx_commande	客户订单	23	total_tva	double(24,8)	double	YES	0	N	N				total tax	税额总计；源码注释：total tax	htdocs/install/mysql/tables/llx_commande.sql	51
llx_commande	客户订单	24	localtax1	double(24,8)	double	YES	0	N	N				total local tax 2	金额、价格或税费字段；源码注释：total local tax 2	htdocs/install/mysql/tables/llx_commande.sql	52
llx_commande	客户订单	25	localtax2	double(24,8)	double	YES	0	N	N				total local tax 3	金额、价格或税费字段；源码注释：total local tax 3	htdocs/install/mysql/tables/llx_commande.sql	53
llx_commande	客户订单	26	revenuestamp	double(24,8)	double	YES	0	N	N				amount total revenuestamp (usefull for proforma that must match invoice)	字段 revenuestamp；源码注释：amount total revenuestamp (usefull for proforma that must match invoice)	htdocs/install/mysql/tables/llx_commande.sql	54
llx_commande	客户订单	27	total_ht	double(24,8)	double	YES	0	N	N				total without tax	未含税总额；源码注释：total without tax	htdocs/install/mysql/tables/llx_commande.sql	55
llx_commande	客户订单	28	total_ttc	double(24,8)	double	YES	0	N	N				total with tax	含税总额；源码注释：total with tax	htdocs/install/mysql/tables/llx_commande.sql	56
llx_commande	客户订单	29	signed_status	smallint	smallint	YES	NULL	N	N				signed status NULL, 0 or 1	字段 signed_status；源码注释：signed status NULL, 0 or 1	htdocs/install/mysql/tables/llx_commande.sql	58
llx_commande	客户订单	30	note_private	text	text	YES		N	N					内部备注	htdocs/install/mysql/tables/llx_commande.sql	60
llx_commande	客户订单	31	note_public	text	text	YES		N	N					公开备注	htdocs/install/mysql/tables/llx_commande.sql	61
llx_commande	客户订单	32	model_pdf	varchar(255)	varchar	YES		N	N					字段 model_pdf（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	62
llx_commande	客户订单	33	last_main_doc	varchar(255)	varchar	YES		N	N				relative filepath+filename of last main generated document	字段 last_main_doc；源码注释：relative filepath+filename of last main generated document	htdocs/install/mysql/tables/llx_commande.sql	63
llx_commande	客户订单	34	module_source	varchar(32)	varchar	YES		N	N				name of module when order generated by a dedicated module (POS, ecommerce...)	字段 module_source；源码注释：name of module when order generated by a dedicated module (POS, ecommerce...)	htdocs/install/mysql/tables/llx_commande.sql	65
llx_commande	客户订单	35	pos_source	varchar(32)	varchar	YES		N	N				numero of POS terminal when order is generated by a POS module, IDsession@IDwebsite when order is generated for a website basket.	字段 pos_source；源码注释：numero of POS terminal when order is generated by a POS module, IDsession@IDwebsite when order is generated for a website basket.	htdocs/install/mysql/tables/llx_commande.sql	66
llx_commande	客户订单	36	facture	tinyint	tinyint	YES	0	N	N					字段 facture（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	67
llx_commande	客户订单	37	fk_account	integer	integer	YES		N	N	idx_commande_fk_account			bank account	关联银行账户 ID；源码注释：bank account	htdocs/install/mysql/tables/llx_commande.sql	68
llx_commande	客户订单	38	fk_currency	varchar(3)	varchar	YES		N	N	idx_commande_fk_currency			currency code	关联货币代码；源码注释：currency code	htdocs/install/mysql/tables/llx_commande.sql	69
llx_commande	客户订单	39	fk_cond_reglement	integer	integer	YES		N	N				condition de reglement	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：condition de reglement	htdocs/install/mysql/tables/llx_commande.sql	70
llx_commande	客户订单	40	deposit_percent	varchar(63)	varchar	YES	NULL	N	N				default deposit % if payment term needs it	比例/百分比字段；源码注释：default deposit % if payment term needs it	htdocs/install/mysql/tables/llx_commande.sql	71
llx_commande	客户订单	41	fk_mode_reglement	integer	integer	YES		N	N				mode de reglement	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：mode de reglement	htdocs/install/mysql/tables/llx_commande.sql	72
llx_commande	客户订单	42	date_livraison	datetime	datetime	YES	NULL	N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	74
llx_commande	客户订单	43	fk_shipping_method	integer	integer	YES		N	N				shipping method id	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：shipping method id	htdocs/install/mysql/tables/llx_commande.sql	75
llx_commande	客户订单	44	fk_warehouse	integer	integer	YES	NULL	N	N					关联仓库 ID	htdocs/install/mysql/tables/llx_commande.sql	76
llx_commande	客户订单	45	fk_availability	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	77
llx_commande	客户订单	46	fk_input_reason	integer	integer	YES		N	N				id coming from c_input_reason, '0' if no defined	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：id coming from c_input_reason, '0' if no defined	htdocs/install/mysql/tables/llx_commande.sql	78
llx_commande	客户订单	47	fk_delivery_address	integer	integer	YES		N	N				delivery address (deprecated)	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：delivery address (deprecated)	htdocs/install/mysql/tables/llx_commande.sql	79
llx_commande	客户订单	48	fk_incoterms	integer	integer	YES		N	N				for incoterms	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：for incoterms	htdocs/install/mysql/tables/llx_commande.sql	80
llx_commande	客户订单	49	location_incoterms	varchar(255)	varchar	YES		N	N				for incoterms	字段 location_incoterms；源码注释：for incoterms	htdocs/install/mysql/tables/llx_commande.sql	81
llx_commande	客户订单	50	import_key	varchar(14)	varchar	YES		N	N					导入批次/外部导入键	htdocs/install/mysql/tables/llx_commande.sql	82
llx_commande	客户订单	51	extraparams	varchar(255)	varchar	YES		N	N				to save other parameters with json format	扩展参数/结构化文本；源码注释：to save other parameters with json format	htdocs/install/mysql/tables/llx_commande.sql	83
llx_commande	客户订单	52	fk_multicurrency	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	85
llx_commande	客户订单	53	multicurrency_code	varchar(3)	varchar	YES		N	N					代码/参考号字段（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	86
llx_commande	客户订单	54	multicurrency_tx	double(24,8)	double	YES	1	N	N					字段 multicurrency_tx（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	87
llx_commande	客户订单	55	multicurrency_total_ht	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	88
llx_commande	客户订单	56	multicurrency_total_tva	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	89
llx_commande	客户订单	57	multicurrency_total_ttc	double(24,8)	double	YES	0	N	N					金额、价格或税费字段（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	90
llx_commande	客户订单	58	ip	varchar(250)	varchar	YES		N	N					字段 ip（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	92
llx_commande	客户订单	59	user_agent	varchar(255)	varchar	YES		N	N					字段 user_agent（基于字段名推断）	htdocs/install/mysql/tables/llx_commande.sql	93
llx_commande_extrafields	客户订单	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_commande_extrafields.sql	21
llx_commande_extrafields	客户订单	2	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_commande_extrafields.sql	22
llx_commande_extrafields	客户订单	3	fk_object	integer	integer	NO		N	N	uk_commande_extrafields	uk_commande_extrafields			外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_commande_extrafields.sql	23
llx_commande_extrafields	客户订单	4	import_key	varchar(14)	varchar	YES		N	N				import key	导入批次/外部导入键；源码注释：import key	htdocs/install/mysql/tables/llx_commande_extrafields.sql	24
llx_commande_fournisseur	供应商订单	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	24
llx_commande_fournisseur	供应商订单	2	ref	varchar(180)	varchar	NO		N	N	uk_commande_fournisseur_ref	uk_commande_fournisseur_ref		order number	业务参考号/单号；源码注释：order number	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	26
llx_commande_fournisseur	供应商订单	3	entity	integer	integer	NO	1	N	N	uk_commande_fournisseur_ref	uk_commande_fournisseur_ref		multi company id	多实体/多公司隔离标识；源码注释：multi company id	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	27
llx_commande_fournisseur	供应商订单	4	ref_ext	varchar(255)	varchar	YES		N	N				reference into an external system (not used by dolibarr)	代码/参考号字段；源码注释：reference into an external system (not used by dolibarr)	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	29
llx_commande_fournisseur	供应商订单	5	ref_supplier	varchar(255)	varchar	YES		N	N					代码/参考号字段（基于字段名推断）	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	30
llx_commande_fournisseur	供应商订单	6	fk_soc	integer	integer	NO		N	N	idx_commande_fournisseur_fk_soc		llx_societe.rowid		关联第三方企业 ID	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	32
llx_commande_fournisseur	供应商订单	7	fk_projet	integer	integer	YES	0	N	N				project id	关联项目 ID；源码注释：project id	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	33
llx_commande_fournisseur	供应商订单	8	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	35
llx_commande_fournisseur	供应商订单	9	date_creation	datetime	datetime	YES		N	N				date of creation	日期/时间字段；源码注释：date of creation	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	36
llx_commande_fournisseur	供应商订单	10	date_valid	datetime	datetime	YES		N	N				date of validation	审核/生效日期；源码注释：date of validation	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	37
llx_commande_fournisseur	供应商订单	11	date_approve	datetime	datetime	YES		N	N				date of approval	日期/时间字段；源码注释：date of approval	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	38
llx_commande_fournisseur	供应商订单	12	date_approve2	datetime	datetime	YES		N	N				date of approval 2 (when double approving is accivated)	日期/时间字段；源码注释：date of approval 2 (when double approving is accivated)	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	39
llx_commande_fournisseur	供应商订单	13	date_commande	date	date	YES		N	N				date of purchase order	日期/时间字段；源码注释：date of purchase order	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	40
llx_commande_fournisseur	供应商订单	14	fk_user_author	integer	integer	YES		N	N				user making creation	创建人/制单人用户 ID；源码注释：user making creation	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	41
llx_commande_fournisseur	供应商订单	15	fk_user_modif	integer	integer	YES		N	N				user making last change	最后修改人用户 ID；源码注释：user making last change	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	42
llx_commande_fournisseur	供应商订单	16	fk_user_valid	integer	integer	YES		N	N				user validating	审核/验证人用户 ID；源码注释：user validating	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	43
llx_commande_fournisseur	供应商订单	17	fk_user_approve	integer	integer	YES		N	N				user approving	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：user approving	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	44
llx_commande_fournisseur	供应商订单	18	fk_user_approve2	integer	integer	YES		N	N				user approving 2 (when double approving is accivated)	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：user approving 2 (when double approving is accivated)	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	45
llx_commande_fournisseur	供应商订单	19	source	smallint	smallint	NO		N	N				not used, except by setting this to 42 for orders coming for replenishment and 0 in other case ?	字段 source；源码注释：not used, except by setting this to 42 for orders coming for replenishment and 0 in other case ?	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	46
